id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,asset_1,capacity,capacity_storage_energy,consumer_balance_sense,discount_rate,economic_lifetime,energy_to_power_ratio,group,investment_integer,investment_integer_storage_energy,investment_method,is_seasonal,start_up_cost,shut_down_cost,max_ramp_down,max_ramp_up,min_operating_point,minimum_down_time,minimum_up_time,ramping,storage_method_energy,technical_lifetime,type,unit_commitment,unit_commitment_integer_1,unit_commitment_method,use_binary_storage_method,max_su_ramp,max_sd_ramp,start_trajectory,shut_trajectory,dual_limit_units_on_simple_method
1263,CH_OCGT,2030,8,19,21,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1264,CH_OCGT,2030,8,22,24,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1265,CH_OCGT,2030,9,1,3,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1266,CH_OCGT,2030,9,4,6,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1267,CH_OCGT,2030,9,7,9,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1268,CH_OCGT,2030,9,10,12,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1269,CH_OCGT,2030,9,13,15,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1270,CH_OCGT,2030,9,16,18,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1271,CH_OCGT,2030,9,19,21,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1272,CH_OCGT,2030,9,22,24,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1273,CH_OCGT,2030,10,1,3,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1274,CH_OCGT,2030,10,4,6,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1275,CH_OCGT,2030,10,7,9,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1276,CH_OCGT,2030,10,10,12,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1277,CH_OCGT,2030,10,13,15,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1278,CH_OCGT,2030,10,16,18,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1279,CH_OCGT,2030,10,19,21,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1280,CH_OCGT,2030,10,22,24,true,CH_OCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,9.6,9.6,1.0,1.0,0.2,2.0,3.0,true,false,100,producer,true,true,basic,,0.2,0.2,,,0.0
1281,CY_CCGT,2030,1,1,3,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1282,CY_CCGT,2030,1,4,6,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1283,CY_CCGT,2030,1,7,9,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1284,CY_CCGT,2030,1,10,12,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1285,CY_CCGT,2030,1,13,15,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1286,CY_CCGT,2030,1,16,18,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1287,CY_CCGT,2030,1,19,21,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1288,CY_CCGT,2030,1,22,24,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1289,CY_CCGT,2030,2,1,3,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1290,CY_CCGT,2030,2,4,6,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1291,CY_CCGT,2030,2,7,9,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1292,CY_CCGT,2030,2,10,12,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1293,CY_CCGT,2030,2,13,15,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1294,CY_CCGT,2030,2,16,18,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1295,CY_CCGT,2030,2,19,21,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1296,CY_CCGT,2030,2,22,24,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1297,CY_CCGT,2030,3,1,3,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1298,CY_CCGT,2030,3,4,6,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1299,CY_CCGT,2030,3,7,9,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1300,CY_CCGT,2030,3,10,12,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1301,CY_CCGT,2030,3,13,15,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1302,CY_CCGT,2030,3,16,18,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1303,CY_CCGT,2030,3,19,21,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1304,CY_CCGT,2030,3,22,24,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1305,CY_CCGT,2030,4,1,3,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1306,CY_CCGT,2030,4,4,6,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1307,CY_CCGT,2030,4,7,9,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1308,CY_CCGT,2030,4,10,12,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1309,CY_CCGT,2030,4,13,15,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1310,CY_CCGT,2030,4,16,18,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1311,CY_CCGT,2030,4,19,21,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1312,CY_CCGT,2030,4,22,24,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1313,CY_CCGT,2030,5,1,3,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1314,CY_CCGT,2030,5,4,6,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1315,CY_CCGT,2030,5,7,9,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1316,CY_CCGT,2030,5,10,12,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1317,CY_CCGT,2030,5,13,15,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1318,CY_CCGT,2030,5,16,18,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1319,CY_CCGT,2030,5,19,21,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1320,CY_CCGT,2030,5,22,24,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1321,CY_CCGT,2030,6,1,3,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1322,CY_CCGT,2030,6,4,6,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1323,CY_CCGT,2030,6,7,9,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1324,CY_CCGT,2030,6,10,12,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1325,CY_CCGT,2030,6,13,15,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1326,CY_CCGT,2030,6,16,18,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1327,CY_CCGT,2030,6,19,21,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1328,CY_CCGT,2030,6,22,24,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1329,CY_CCGT,2030,7,1,3,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1330,CY_CCGT,2030,7,4,6,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1331,CY_CCGT,2030,7,7,9,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1332,CY_CCGT,2030,7,10,12,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1333,CY_CCGT,2030,7,13,15,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1334,CY_CCGT,2030,7,16,18,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1335,CY_CCGT,2030,7,19,21,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1336,CY_CCGT,2030,7,22,24,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1337,CY_CCGT,2030,8,1,3,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1338,CY_CCGT,2030,8,4,6,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1339,CY_CCGT,2030,8,7,9,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1340,CY_CCGT,2030,8,10,12,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1341,CY_CCGT,2030,8,13,15,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1342,CY_CCGT,2030,8,16,18,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1343,CY_CCGT,2030,8,19,21,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1344,CY_CCGT,2030,8,22,24,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1345,CY_CCGT,2030,9,1,3,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1346,CY_CCGT,2030,9,4,6,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1347,CY_CCGT,2030,9,7,9,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1348,CY_CCGT,2030,9,10,12,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1349,CY_CCGT,2030,9,13,15,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1350,CY_CCGT,2030,9,16,18,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1351,CY_CCGT,2030,9,19,21,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1352,CY_CCGT,2030,9,22,24,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1353,CY_CCGT,2030,10,1,3,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1354,CY_CCGT,2030,10,4,6,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1355,CY_CCGT,2030,10,7,9,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1356,CY_CCGT,2030,10,10,12,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1357,CY_CCGT,2030,10,13,15,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1358,CY_CCGT,2030,10,16,18,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1359,CY_CCGT,2030,10,19,21,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1360,CY_CCGT,2030,10,22,24,true,CY_CCGT,357.0,,,0.05,100,0.0,,true,false,simple,false,34.2,34.2,1.0,1.0,0.45,2.0,3.0,true,false,100,producer,true,true,basic,,0.45,0.45,,,0.0
1361,CY_Coal,2030,1,1,3,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1362,CY_Coal,2030,1,4,6,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1363,CY_Coal,2030,1,7,9,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1364,CY_Coal,2030,1,10,12,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1365,CY_Coal,2030,1,13,15,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1366,CY_Coal,2030,1,16,18,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1367,CY_Coal,2030,1,19,21,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1368,CY_Coal,2030,1,22,24,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1369,CY_Coal,2030,2,1,3,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1370,CY_Coal,2030,2,4,6,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1371,CY_Coal,2030,2,7,9,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1372,CY_Coal,2030,2,10,12,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1373,CY_Coal,2030,2,13,15,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1374,CY_Coal,2030,2,16,18,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1375,CY_Coal,2030,2,19,21,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1376,CY_Coal,2030,2,22,24,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1377,CY_Coal,2030,3,1,3,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1378,CY_Coal,2030,3,4,6,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1379,CY_Coal,2030,3,7,9,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1380,CY_Coal,2030,3,10,12,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
1381,CY_Coal,2030,3,13,15,true,CY_Coal,824.0,,,0.05,100,0.0,,true,false,simple,false,35.64,35.64,0.5,0.5,0.325,6.0,5.0,true,false,100,producer,true,true,basic,,0.38,0.38,,,0.0
